,Original Sentence,Lemmatized_text,Stemmed_text
707,@apple please provide support for a Bangla keyboard in iOS. It would make the life of many Bengali iOS users easier! #iphone,"[['@apple', 'please', 'provide', 'support', 'for', 'a', 'Bangla', 'keyboard', 'in', 'iOS.', 'It', 'would', 'make', 'the', 'life', 'of', 'many', 'Bengali', 'iOS', 'user', 'easier!', '#iphone']]","[['@appl', 'pleas', 'provid', 'support', 'for', 'a', 'bangla', 'keyboard', 'in', 'ios.', 'it', 'would', 'make', 'the', 'life', 'of', 'mani', 'bengali', 'io', 'user', 'easier!', '#iphon']]"
708,@Apple sells 4 million on the first weekend. @Samsung sold over 30 million Galaxy S II phones globally.,"[['@Apple', 'sell', '4', 'million', 'on', 'the', 'first', 'weekend.', '@Samsung', 'sold', 'over', '30', 'million', 'Galaxy', 'S', 'II', 'phone', 'globally.']]","[['@appl', 'sell', '4', 'million', 'on', 'the', 'first', 'weekend.', '@samsung', 'sold', 'over', '30', 'million', 'galaxi', 's', 'ii', 'phone', 'globally.']]"
709,Hey @Apple - need more servers for Siri traffic?  I'm sure Google can help you out with that...,"[['Hey', '@Apple', '-', 'need', 'more', 'server', 'for', 'Siri', 'traffic?', ""I'm"", 'sure', 'Google', 'can', 'help', 'you', 'out', 'with', 'that...']]","[['hey', '@appl', '-', 'need', 'more', 'server', 'for', 'siri', 'traffic?', ""i'm"", 'sure', 'googl', 'can', 'help', 'you', 'out', 'with', 'that...']]"
710,I wish someone would gift me an unlocked iPhone 4s. #iPhone @Apple,"[['I', 'wish', 'someone', 'would', 'gift', 'me', 'an', 'unlocked', 'iPhone', '4s.', '#iPhone', '@Apple']]","[['i', 'wish', 'someon', 'would', 'gift', 'me', 'an', 'unlock', 'iphon', '4s.', '#iphon', '@appl']]"
711,So apparently that's not the correct @apple,"[['So', 'apparently', ""that's"", 'not', 'the', 'correct', '@apple']]","[['so', 'appar', ""that'"", 'not', 'the', 'correct', '@appl']]"
712,I love @apple & I love my phone.. but ever since this damn update my texts keep saying they're full when there are none & that's a PROBLEM!!,"[['I', 'love', '@apple', '&', 'I', 'love', 'my', 'phone..', 'but', 'ever', 'since', 'this', 'damn', 'update', 'my', 'text', 'keep', 'saying', ""they're"", 'full', 'when', 'there', 'are', 'none', '&', ""that's"", 'a', 'PROBLEM!!']]","[['i', 'love', '@appl', '&', 'i', 'love', 'my', 'phone..', 'but', 'ever', 'sinc', 'thi', 'damn', 'updat', 'my', 'text', 'keep', 'say', ""they'r"", 'full', 'when', 'there', 'are', 'none', '&', ""that'"", 'a', 'problem!!']]"
713,#opinion @Samsung need to be careful in @Apple patents issues - it looks a lot like you 'learned' a lot by making their chips!,"[['#opinion', '@Samsung', 'need', 'to', 'be', 'careful', 'in', '@Apple', 'patent', 'issue', '-', 'it', 'look', 'a', 'lot', 'like', 'you', ""'learned'"", 'a', 'lot', 'by', 'making', 'their', 'chips!']]","[['#opinion', '@samsung', 'need', 'to', 'be', 'care', 'in', '@appl', 'patent', 'issu', '-', 'it', 'look', 'a', 'lot', 'like', 'you', ""'learned'"", 'a', 'lot', 'by', 'make', 'their', 'chips!']]"
714,"Now who can guarantee that @apple hd nothing 2 do with @Blackberry RIM server failure?!Days after, over 4million iPhone 4S sold in 3days!?!","[['Now', 'who', 'can', 'guarantee', 'that', '@apple', 'hd', 'nothing', '2', 'do', 'with', '@Blackberry', 'RIM', 'server', 'failure?!Days', 'after,', 'over', '4million', 'iPhone', '4S', 'sold', 'in', '3days!?!']]","[['now', 'who', 'can', 'guarante', 'that', '@appl', 'hd', 'noth', '2', 'do', 'with', '@blackberri', 'rim', 'server', 'failure?!day', 'after,', 'over', '4million', 'iphon', '4s', 'sold', 'in', '3days!?!']]"
715,"RT @Porter_Anderson: ""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" @MikeShatzkin http://t.co/1 ...","[['RT', '@Porter_Anderson:', '""3', 'principal', 'global', 'player', 'will', 'be', 'active', 'in', 'every', 'market...@Amazon,', '@Apple,', '&', '@Kobo.""', '@MikeShatzkin', 'http://t.co/1', '...']]","[['rt', '@porter_anderson:', '""3', 'princip', 'global', 'player', 'will', 'be', 'activ', 'in', 'everi', 'market...@amazon,', '@apple,', '&', '@kobo.""', '@mikeshatzkin', 'http://t.co/1', '...']]"
716,RT @bsdalton: @apple underplayed the power of the iPad via @mitchjoel &lt;yup #SOCAPac11,"[['RT', '@bsdalton:', '@apple', 'underplayed', 'the', 'power', 'of', 'the', 'iPad', 'via', '@mitchjoel', '&lt;yup', '#SOCAPac11']]","[['rt', '@bsdalton:', '@appl', 'underplay', 'the', 'power', 'of', 'the', 'ipad', 'via', '@mitchjoel', '&lt;yup', '#socapac11']]"
717,Ya hoo! @Apple sells 4 million iPhone 4S in 3 days http://t.co/rvdjSMMi (via @news360app) $AAPL,"[['Ya', 'hoo!', '@Apple', 'sell', '4', 'million', 'iPhone', '4S', 'in', '3', 'day', 'http://t.co/rvdjSMMi', '(via', '@news360app)', '$AAPL']]","[['ya', 'hoo!', '@appl', 'sell', '4', 'million', 'iphon', '4s', 'in', '3', 'day', 'http://t.co/rvdjsmmi', '(via', '@news360app)', '$aapl']]"
718,@apple underplayed the power of the iPad via @mitchjoel &lt;yup #SOCAPac11,"[['@apple', 'underplayed', 'the', 'power', 'of', 'the', 'iPad', 'via', '@mitchjoel', '&lt;yup', '#SOCAPac11']]","[['@appl', 'underplay', 'the', 'power', 'of', 'the', 'ipad', 'via', '@mitchjoel', '&lt;yup', '#socapac11']]"
719,"""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" @MikeShatzkin http://t.co/1ndxcMO1 #dbw #metacon","[['""3', 'principal', 'global', 'player', 'will', 'be', 'active', 'in', 'every', 'market...@Amazon,', '@Apple,', '&', '@Kobo.""', '@MikeShatzkin', 'http://t.co/1ndxcMO1', '#dbw', '#metacon']]","[['""3', 'princip', 'global', 'player', 'will', 'be', 'activ', 'in', 'everi', 'market...@amazon,', '@apple,', '&', '@kobo.""', '@mikeshatzkin', 'http://t.co/1ndxcmo1', '#dbw', '#metacon']]"
720,dear invisible intern/assistant: please go pick up my computer from the @apple hospital so i can upgrade to iOS5. thanks!,"[['dear', 'invisible', 'intern/assistant:', 'please', 'go', 'pick', 'up', 'my', 'computer', 'from', 'the', '@apple', 'hospital', 'so', 'i', 'can', 'upgrade', 'to', 'iOS5.', 'thanks!']]","[['dear', 'invis', 'intern/assistant:', 'pleas', 'go', 'pick', 'up', 'my', 'comput', 'from', 'the', '@appl', 'hospit', 'so', 'i', 'can', 'upgrad', 'to', 'ios5.', 'thanks!']]"
721,#Siri I could have done with out its not that great #iPhone4S I hear the #iPhone5 is coming out #2013 @apple.inc,"[['#Siri', 'I', 'could', 'have', 'done', 'with', 'out', 'it', 'not', 'that', 'great', '#iPhone4S', 'I', 'hear', 'the', '#iPhone5', 'is', 'coming', 'out', '#2013', '@apple.inc']]","[['#siri', 'i', 'could', 'have', 'done', 'with', 'out', 'it', 'not', 'that', 'great', '#iphone4', 'i', 'hear', 'the', '#iphone5', 'is', 'come', 'out', '#2013', '@apple.inc']]"
722,Wow... @Apple sold 4 million iPhone 4S in a single weekend... http://t.co/WDLHZsza,"[['Wow...', '@Apple', 'sold', '4', 'million', 'iPhone', '4S', 'in', 'a', 'single', 'weekend...', 'http://t.co/WDLHZsza']]","[['wow...', '@appl', 'sold', '4', 'million', 'iphon', '4s', 'in', 'a', 'singl', 'weekend...', 'http://t.co/wdlhzsza']]"
723,"OH: Sales guy @BestBuy: ""I'm not selling or using any @apple products during my mourning period over Job's passing."" hmmm..","[['OH:', 'Sales', 'guy', '@BestBuy:', '""I\'m', 'not', 'selling', 'or', 'using', 'any', '@apple', 'product', 'during', 'my', 'mourning', 'period', 'over', ""Job's"", 'passing.""', 'hmmm..']]","[['oh:', 'sale', 'guy', '@bestbuy:', '""i\'m', 'not', 'sell', 'or', 'use', 'ani', '@appl', 'product', 'dure', 'my', 'mourn', 'period', 'over', ""job'"", 'passing.""', 'hmmm..']]"
724,"i wish my iPOD had a feature, when it's on the dock to scroll the artist, album, and song title in huge font across it... @Apple","[['i', 'wish', 'my', 'iPOD', 'had', 'a', 'feature,', 'when', ""it's"", 'on', 'the', 'dock', 'to', 'scroll', 'the', 'artist,', 'album,', 'and', 'song', 'title', 'in', 'huge', 'font', 'across', 'it...', '@Apple']]","[['i', 'wish', 'my', 'ipod', 'had', 'a', 'feature,', 'when', ""it'"", 'on', 'the', 'dock', 'to', 'scroll', 'the', 'artist,', 'album,', 'and', 'song', 'titl', 'in', 'huge', 'font', 'across', 'it...', '@appl']]"
725,"@Apple main office is #nowplaying  
A milli - Lil Wayne.","[['@Apple', 'main', 'office', 'is', '#nowplaying', 'A', 'milli', '-', 'Lil', 'Wayne.']]","[['@appl', 'main', 'offic', 'is', '#nowplay', 'a', 'milli', '-', 'lil', 'wayne.']]"
726,@iphone4S  #IBM @apple iphone4s. Siri is not Watson @IBMWatson,"[['@iphone4S', '#IBM', '@apple', 'iphone4s.', 'Siri', 'is', 'not', 'Watson', '@IBMWatson']]","[['@iphone4', '#ibm', '@appl', 'iphone4s.', 'siri', 'is', 'not', 'watson', '@ibmwatson']]"
727,RT @TravisDommert: Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to innovati ...,"[['RT', '@TravisDommert:', 'Is', 'leaving', ""Steve's"", 'photo', 'on', 'the', '@apple', 'home', 'page', 'what', 'he', 'would', 'really', 'want?', 'In', 'his', ""honor...let's"", 'get', 'back', 'to', 'innovati', '...']]","[['rt', '@travisdommert:', 'is', 'leav', ""steve'"", 'photo', 'on', 'the', '@appl', 'home', 'page', 'what', 'he', 'would', 'realli', 'want?', 'in', 'hi', ""honor...let'"", 'get', 'back', 'to', 'innovati', '...']]"
728,RT @TravisDommert:Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to #innov...,"[['RT', '@TravisDommert:Is', 'leaving', ""Steve's"", 'photo', 'on', 'the', '@apple', 'home', 'page', 'what', 'he', 'would', 'really', 'want?', 'In', 'his', ""honor...let's"", 'get', 'back', 'to', '#innov...']]","[['rt', '@travisdommert:i', 'leav', ""steve'"", 'photo', 'on', 'the', '@appl', 'home', 'page', 'what', 'he', 'would', 'realli', 'want?', 'in', 'hi', ""honor...let'"", 'get', 'back', 'to', '#innov...']]"
729,"Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to innovation!  Eh, @mark_newton?","[['Is', 'leaving', ""Steve's"", 'photo', 'on', 'the', '@apple', 'home', 'page', 'what', 'he', 'would', 'really', 'want?', 'In', 'his', ""honor...let's"", 'get', 'back', 'to', 'innovation!', 'Eh,', '@mark_newton?']]","[['is', 'leav', ""steve'"", 'photo', 'on', 'the', '@appl', 'home', 'page', 'what', 'he', 'would', 'realli', 'want?', 'in', 'hi', ""honor...let'"", 'get', 'back', 'to', 'innovation!', 'eh,', '@mark_newton?']]"
730,@apple @iphone sold more because its in more retail duhhhh. Also woz is correct people dont want tech answer just simple child like ones ok!,"[['@apple', '@iphone', 'sold', 'more', 'because', 'it', 'in', 'more', 'retail', 'duhhhh.', 'Also', 'woz', 'is', 'correct', 'people', 'dont', 'want', 'tech', 'answer', 'just', 'simple', 'child', 'like', 'one', 'ok!']]","[['@appl', '@iphon', 'sold', 'more', 'becaus', 'it', 'in', 'more', 'retail', 'duhhhh.', 'also', 'woz', 'is', 'correct', 'peopl', 'dont', 'want', 'tech', 'answer', 'just', 'simpl', 'child', 'like', 'one', 'ok!']]"
731,Is at the @apple store waiting for a poorly iMac to be seen by a genius. Hopefully this will be painless. Not too bad in here.,"[['Is', 'at', 'the', '@apple', 'store', 'waiting', 'for', 'a', 'poorly', 'iMac', 'to', 'be', 'seen', 'by', 'a', 'genius.', 'Hopefully', 'this', 'will', 'be', 'painless.', 'Not', 'too', 'bad', 'in', 'here.']]","[['is', 'at', 'the', '@appl', 'store', 'wait', 'for', 'a', 'poorli', 'imac', 'to', 'be', 'seen', 'by', 'a', 'genius.', 'hope', 'thi', 'will', 'be', 'painless.', 'not', 'too', 'bad', 'in', 'here.']]"
732,@Apple: Surely iOS5 with it's integrated @Twitter would greatly benefit from moving the # to at least the '123' keyboard page? #simplethings,"[['@Apple:', 'Surely', 'iOS5', 'with', ""it's"", 'integrated', '@Twitter', 'would', 'greatly', 'benefit', 'from', 'moving', 'the', '#', 'to', 'at', 'least', 'the', ""'123'"", 'keyboard', 'page?', '#simplethings']]","[['@apple:', 'sure', 'ios5', 'with', ""it'"", 'integr', '@twitter', 'would', 'greatli', 'benefit', 'from', 'move', 'the', '#', 'to', 'at', 'least', 'the', ""'123'"", 'keyboard', 'page?', '#simpleth']]"
733,"@iancollinsuk @Apple what's incredible, is that people still buy into apple as world beater's.....not true anymore.","[['@iancollinsuk', '@Apple', ""what's"", 'incredible,', 'is', 'that', 'people', 'still', 'buy', 'into', 'apple', 'a', 'world', ""beater's.....not"", 'true', 'anymore.']]","[['@iancollinsuk', '@appl', ""what'"", 'incredible,', 'is', 'that', 'peopl', 'still', 'buy', 'into', 'appl', 'as', 'world', ""beater's.....not"", 'true', 'anymore.']]"
734,@Apple very disappointed Hogwarts not choice on world clock on iPhone,"[['@Apple', 'very', 'disappointed', 'Hogwarts', 'not', 'choice', 'on', 'world', 'clock', 'on', 'iPhone']]","[['@appl', 'veri', 'disappoint', 'hogwart', 'not', 'choic', 'on', 'world', 'clock', 'on', 'iphon']]"
735,Great video @apple 1987 predicting tablets & a form of #siri at the end of this article RT @jedsinger: (cont) http://t.co/RDBeuCtt,"[['Great', 'video', '@apple', '1987', 'predicting', 'tablet', '&', 'a', 'form', 'of', '#siri', 'at', 'the', 'end', 'of', 'this', 'article', 'RT', '@jedsinger:', '(cont)', 'http://t.co/RDBeuCtt']]","[['great', 'video', '@appl', '1987', 'predict', 'tablet', '&', 'a', 'form', 'of', '#siri', 'at', 'the', 'end', 'of', 'thi', 'articl', 'rt', '@jedsinger:', '(cont)', 'http://t.co/rdbeuctt']]"
736,IHS: iPhone 4S shows key design and component changes. http://t.co/6tfiGiDV  @apple #apple #iphome4S #ios5,"[['IHS:', 'iPhone', '4S', 'show', 'key', 'design', 'and', 'component', 'changes.', 'http://t.co/6tfiGiDV', '@apple', '#apple', '#iphome4S', '#ios5']]","[['ihs:', 'iphon', '4s', 'show', 'key', 'design', 'and', 'compon', 'changes.', 'http://t.co/6tfigidv', '@appl', '#appl', '#iphome4', '#ios5']]"
737,IHS: iPhone 4S shows key design and component changes. http://t.co/gZmdzvLe  @apple #apple #iphome4S #ios5,"[['IHS:', 'iPhone', '4S', 'show', 'key', 'design', 'and', 'component', 'changes.', 'http://t.co/gZmdzvLe', '@apple', '#apple', '#iphome4S', '#ios5']]","[['ihs:', 'iphon', '4s', 'show', 'key', 'design', 'and', 'compon', 'changes.', 'http://t.co/gzmdzvl', '@appl', '#appl', '#iphome4', '#ios5']]"
738,IHS: iPhone 4S shows key design and component changes. http://t.co/UxfA8Ukg  @apple #apple #iphome4S #ios5,"[['IHS:', 'iPhone', '4S', 'show', 'key', 'design', 'and', 'component', 'changes.', 'http://t.co/UxfA8Ukg', '@apple', '#apple', '#iphome4S', '#ios5']]","[['ihs:', 'iphon', '4s', 'show', 'key', 'design', 'and', 'compon', 'changes.', 'http://t.co/uxfa8ukg', '@appl', '#appl', '#iphome4', '#ios5']]"
739,IHS: iPhone 4S shows key design and component changes. http://t.co/Y3Mali6y  @apple #apple #iphome4S #ios5,"[['IHS:', 'iPhone', '4S', 'show', 'key', 'design', 'and', 'component', 'changes.', 'http://t.co/Y3Mali6y', '@apple', '#apple', '#iphome4S', '#ios5']]","[['ihs:', 'iphon', '4s', 'show', 'key', 'design', 'and', 'compon', 'changes.', 'http://t.co/y3mali6i', '@appl', '#appl', '#iphome4', '#ios5']]"
740,RT @iancollinsuk: Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @apple ...,"[['RT', '@iancollinsuk:', 'Apple', 'have', 'just', 'announced', 'they', 'sold', '4', 'million', 'phone', 'this', 'weekend.', 'Incredible.', 'That', 'recession', 'continues', 'to', 'bite', '@apple', '...']]","[['rt', '@iancollinsuk:', 'appl', 'have', 'just', 'announc', 'they', 'sold', '4', 'million', 'phone', 'thi', 'weekend.', 'incredible.', 'that', 'recess', 'continu', 'to', 'bite', '@appl', '...']]"
741,Great post on the upcoming Great Tech Wars of 2012! @amazon @apple @google @facebook http://t.co/OSeqhT7W via @cbillich,"[['Great', 'post', 'on', 'the', 'upcoming', 'Great', 'Tech', 'Wars', 'of', '2012!', '@amazon', '@apple', '@google', '@facebook', 'http://t.co/OSeqhT7W', 'via', '@cbillich']]","[['great', 'post', 'on', 'the', 'upcom', 'great', 'tech', 'war', 'of', '2012!', '@amazon', '@appl', '@googl', '@facebook', 'http://t.co/oseqht7w', 'via', '@cbillich']]"
742,RT @iancollinsuk: Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @Apple,"[['RT', '@iancollinsuk:', 'Apple', 'have', 'just', 'announced', 'they', 'sold', '4', 'million', 'phone', 'this', 'weekend.', 'Incredible.', 'That', 'recession', 'continues', 'to', 'bite', '@Apple']]","[['rt', '@iancollinsuk:', 'appl', 'have', 'just', 'announc', 'they', 'sold', '4', 'million', 'phone', 'thi', 'weekend.', 'incredible.', 'that', 'recess', 'continu', 'to', 'bite', '@appl']]"
743,Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @apple #recession,"[['Apple', 'have', 'just', 'announced', 'they', 'sold', '4', 'million', 'phone', 'this', 'weekend.', 'Incredible.', 'That', 'recession', 'continues', 'to', 'bite', '@apple', '#recession']]","[['appl', 'have', 'just', 'announc', 'they', 'sold', '4', 'million', 'phone', 'thi', 'weekend.', 'incredible.', 'that', 'recess', 'continu', 'to', 'bite', '@appl', '#recess']]"
744,RT @jldavid: iPhone 4S First Weekend Sales Top Four Million: http://t.co/O7zqnY7K (via @apple),"[['RT', '@jldavid:', 'iPhone', '4S', 'First', 'Weekend', 'Sales', 'Top', 'Four', 'Million:', 'http://t.co/O7zqnY7K', '(via', '@apple)']]","[['rt', '@jldavid:', 'iphon', '4s', 'first', 'weekend', 'sale', 'top', 'four', 'million:', 'http://t.co/o7zqny7k', '(via', '@apple)']]"
745,RT @TalkYo_ISH: Dear @Apple Can We Get Some Afro-American Emoticons? -Management,"[['RT', '@TalkYo_ISH:', 'Dear', '@Apple', 'Can', 'We', 'Get', 'Some', 'Afro-American', 'Emoticons?', '-Management']]","[['rt', '@talkyo_ish:', 'dear', '@appl', 'can', 'we', 'get', 'some', 'afro-american', 'emoticons?', '-manag']]"
746,"#BreakingNews @Gizmodo reports: @Apple #iPhone 4S sold over $4 million over the weekend! #TrueStory
  http://t.co/BEj32s6a","[['#BreakingNews', '@Gizmodo', 'reports:', '@Apple', '#iPhone', '4S', 'sold', 'over', '$4', 'million', 'over', 'the', 'weekend!', '#TrueStory', 'http://t.co/BEj32s6a']]","[['#breakingnew', '@gizmodo', 'reports:', '@appl', '#iphon', '4s', 'sold', 'over', '$4', 'million', 'over', 'the', 'weekend!', '#truestori', 'http://t.co/bej32s6a']]"
747,iPhone 4S First Weekend Sales Top Four Million: http://t.co/O7zqnY7K (via @apple),"[['iPhone', '4S', 'First', 'Weekend', 'Sales', 'Top', 'Four', 'Million:', 'http://t.co/O7zqnY7K', '(via', '@apple)']]","[['iphon', '4s', 'first', 'weekend', 'sale', 'top', 'four', 'million:', 'http://t.co/o7zqny7k', '(via', '@apple)']]"
748,Video: SIRI also gets angry. http://t.co/ksX2XZoR  @chrisvoss @apple #apple #siri #iphone4S #Ai,"[['Video:', 'SIRI', 'also', 'get', 'angry.', 'http://t.co/ksX2XZoR', '@chrisvoss', '@apple', '#apple', '#siri', '#iphone4S', '#Ai']]","[['video:', 'siri', 'also', 'get', 'angry.', 'http://t.co/ksx2xzor', '@chrisvoss', '@appl', '#appl', '#siri', '#iphone4', '#ai']]"
749,Video: SIRI also gets angry. http://t.co/Ku288WX6  @chrisvoss @apple #apple #siri #iphone4S #Ai,"[['Video:', 'SIRI', 'also', 'get', 'angry.', 'http://t.co/Ku288WX6', '@chrisvoss', '@apple', '#apple', '#siri', '#iphone4S', '#Ai']]","[['video:', 'siri', 'also', 'get', 'angry.', 'http://t.co/ku288wx6', '@chrisvoss', '@appl', '#appl', '#siri', '#iphone4', '#ai']]"
750,Video: SIRI also gets angry. http://t.co/Xx1chZbN  @chrisvoss @apple #apple #siri #iphone4S #Ai,"[['Video:', 'SIRI', 'also', 'get', 'angry.', 'http://t.co/Xx1chZbN', '@chrisvoss', '@apple', '#apple', '#siri', '#iphone4S', '#Ai']]","[['video:', 'siri', 'also', 'get', 'angry.', 'http://t.co/xx1chzbn', '@chrisvoss', '@appl', '#appl', '#siri', '#iphone4', '#ai']]"
751,Video: SIRI also gets angry. http://t.co/tzigD99b  @chrisvoss @apple #apple #siri #iphone4S #Ai,"[['Video:', 'SIRI', 'also', 'get', 'angry.', 'http://t.co/tzigD99b', '@chrisvoss', '@apple', '#apple', '#siri', '#iphone4S', '#Ai']]","[['video:', 'siri', 'also', 'get', 'angry.', 'http://t.co/tzigd99b', '@chrisvoss', '@appl', '#appl', '#siri', '#iphone4', '#ai']]"
